ID	DM	DR	MM	XT	CE
evgLocus_Trinity_AE_77617_XP_013062493.1_PREDICTED:_LIM_and_SH3_domain_protein_F42H10.3-like_isoform_X3_[Biomphalaria_glabrata]	-0.6771952483489805	-0.6692006547026766	-0.6669457693152577	-0.6525964986680459	-0.7181931644838714
evgLocus_Trinity_AE_77670_XP_012938847.1_PREDICTED:_uncharacterized_protein_LOC101849292_isoform_X3_[Aplysia_californica]	-0.27336577442030474	-0.3061641073282175	-0.24876702473937018	-0.26106639957983746	-0.3799603563710212
evgLocus_Trinity_AE_79470_XP_009053754.1_hypothetical_protein_LOTGIDRAFT_144613_[Lottia_gigantea]	1.1000644160985416	1.1943596232087907	1.1595113944941333	1.1062141035187751	1.0652161873838841
evgLocus_Trinity_AE_83463_NP_001191515.1_CaM_kinase_II_delta_[Aplysia_californica]	0.7741309828261587	0.7372328583047568	0.7802806702463924	0.7905301492801151	0.6121892140933395
evgLocus_Trinity_AE_84409_XP_012941506.1_PREDICTED:_sodium-_and_chloride-dependent_transporter_XTRP3A-like_[Aplysia_californica]	0.329303592762592	0.3272536969558475	0.25960713533327745	0.284205885014212	-0.17702067150331105
evgLocus_Trinity_AE_88141_XP_013069677.1_PREDICTED:_calcium/calmodulin-dependent_protein_kinase_kinase_1-like_[Biomphalaria_glabrata]	0.10791484563418097	0.17146161564326193	0.1263639078948819	0.18171109467698465	0.03206870078463273
evgLocus_Trinity_AE_95663_XP_012945289.1_PREDICTED:_multidrug_resistance_protein_1A-like_isoform_X6_[Aplysia_californica]	1.2825051428988061	2.061465549461734	2.1721599230259394	1.8523761771737903	1.337852329680909
evgLocus_Trinity_AE_101852_XP_013073594.1_PREDICTED:_mitogen-activated_protein_kinase_kinase_kinase_2-like_[Biomphalaria_glabrata]	-0.4681058760610367	0.03411859659137728	0.060767242079056386	0.036168492398121824	-0.480405250901504
evgLocus_Trinity_AE_104228_XP_013089374.1_PREDICTED:_kelch-like_protein_4_[Biomphalaria_glabrata]	-0.6866247690600054	-0.6095486867264104	-0.6407071029889275	-0.6423470196343232	-0.6700206130253745
evgLocus_Trinity_AE_105344_XP_013061311.1_PREDICTED:_protein_TRC8_homolog_[Biomphalaria_glabrata]	-0.39635952282497755	-0.4066090018587003	-0.40865889766544483	-0.5542014999443077	-0.6653058526698621
evgLocus_Trinity_AE_109787_XP_012937468.1_PREDICTED:_endophilin-A3-like_isoform_X1_[Aplysia_californica]	-0.12577327633469737	-0.12372338052795283	-0.11347390149423009	-0.09707473504027372	-0.09707473504027372
evgLocus_Trinity_AE_120188_XP_013088873.1_PREDICTED:_dual_specificity_tyrosine-phosphorylation-regulated_kinase_2-like_[Biomphalaria_glabrata]	0.415399216645863	0.5957900476393831	0.6593368176484641	0.6572869218417196	0.43589817471330844
evgLocus_Trinity_AE_126670_XP_005105514.1_PREDICTED:_CXXC-type_zinc_finger_protein_1-like_isoform_X2_[Aplysia_californica]	-0.06632629793910552	0.18581088629047374	-0.10322442246050736	0.1796611988702401	-0.6218480615668777
evgLocus_Trinity_AE_128284_XP_013094076.1_PREDICTED:_eukaryotic_translation_initiation_factor_2-alpha_kinase_3-like_[Biomphalaria_glabrata]	-0.5562513957510522	-0.5275528544566286	-0.5644509789780304	-0.5726505622050085	-0.5972493118859431
evgLocus_Trinity_AE_130007_XP_013071403.1_PREDICTED:_serine/threonine-protein_kinase_par-1-like_isoform_X2_[Biomphalaria_glabrata]	-0.5009042089689495	-0.5378023334903513	-0.525502958649884	-0.5173033754229058	-0.5214031670363949
evgLocus_Trinity_AE_130811_XP_013097018.1_PREDICTED:_multiple_coagulation_factor_deficiency_protein_2_homolog_isoform_X1_[Biomphalaria_glabrata]	-0.6534164569907438	-0.6470617799898357	-0.6402971238275786	-0.6558763319588371	-0.6558763319588371
evgLocus_Trinity_AE_133843_XP_013072313.1_PREDICTED:_amyloid_beta_A4_protein-like_[Biomphalaria_glabrata]	-0.7190131228065691	-0.7151183207737546	-0.7173732061611736	-0.722087966516686	-0.719833081129267
evgLocus_Trinity_AF_510_XP_005097965.1_PREDICTED:_myb-like_protein_X_[Aplysia_californica]	-0.6620260193790708	-0.47015577186778124	-0.4230081683126567	-0.42915785573289034	-0.6470617799898357
evgLocus_Trinity_AF_4279_XP_013078574.1_PREDICTED:_mitogen-activated_protein_kinase_kinase_kinase_3-like_[Biomphalaria_glabrata]	-0.5296027502633731	-0.4558065012205694	-0.4640060844475476	-0.45990629283405854	-0.5419021251038404
evgLocus_Trinity_AF_9610_XP_009060824.1_hypothetical_protein_LOTGIDRAFT_219163_[Lottia_gigantea]	0.28625578082095654	0.31700421792212474	0.3231539053423584	0.3272536969558475	0.10586494982743642
evgLocus_Trinity_AF_13654_XP_013073702.1_PREDICTED:_epidermal_growth_factor_receptor_substrate_15-like_1_isoform_X2_[Biomphalaria_glabrata]	-0.04582733987166005	0.13046369950837097	0.11201463724767007	0.23500838565234286	-0.33896244023613026
evgLocus_Trinity_AF_16168_XP_013069208.1_PREDICTED:_alpha-actinin,_sarcomeric-like_isoform_X1_[Biomphalaria_glabrata]	2.090164090756158	1.8954239891154256	1.8913241975019366	1.903623572342404	1.659685971339803
evgLocus_Trinity_AF_25326_XP_005103541.1_PREDICTED:_activin_receptor_type-2B-like_[Aplysia_californica]	0.017719430137420902	0.2104096359714083	0.15506244918930553	0.1448129701555828	-0.42915785573289034
evgLocus_Trinity_AF_27394_XP_005093623.1_PREDICTED:_MAP_kinase-activating_death_domain_protein-like_isoform_X1_[Aplysia_californica]	0.40514973761214024	0.7474823373384796	0.9914199383410807	0.722883587657545	0.4953451531089003
evgLocus_Trinity_AF_30341_XP_013096265.1_PREDICTED:_DNA_excision_repair_protein_ERCC-1-like_[Biomphalaria_glabrata]	-0.38406014798451027	-0.21596869183145745	-0.23031796247866926	-0.25696660796634835	-0.5603511873645413
evgLocus_Trinity_AF_31803_XP_012937209.1_PREDICTED:_sialin-like_[Aplysia_californica]	-0.39840941863172213	-0.37791046056427663	-0.33486264862264115	-0.3410123360428748	-0.35126181507659754
evgLocus_Trinity_AF_37043_XP_005110068.2_PREDICTED:_PDZ_and_LIM_domain_protein_3-like_isoform_X1_[Aplysia_californica]	-0.4681058760610367	-0.46195618864080307	-0.48860483412848216	-0.47425556348127035	-0.6534164569907438
evgLocus_Trinity_AF_37936_XP_013096636.1_PREDICTED:_kinase_suppressor_of_Ras_2-like_[Biomphalaria_glabrata]	-0.4558065012205694	-0.5070538963891831	-0.5091037921959276	-0.5173033754229058	-0.5767503538184977
evgLocus_Trinity_AF_39012_XP_011446354.1_PREDICTED:_inactive_phospholipase_C-like_protein_2_[Crassostrea_gigas]	-0.4373574389598685	1.1082639993255197	1.1287629573929652	1.1779604567548343	0.636787963774274
evgLocus_Trinity_AF_40082_XP_013093390.1_PREDICTED:_cyclin-dependent_kinase_20-like_isoform_X1_[Biomphalaria_glabrata]	-0.34306223184961937	0.2534574479130438	0.13046369950837097	-0.30821400313496206	-0.3410123360428748
evgLocus_Trinity_AF_43934_XP_013089561.1_PREDICTED:_mucin-17-like_isoform_X5_[Biomphalaria_glabrata]	0.1878607820972183	0.2411580730725765	0.261657031140022	0.2534574479130438	0.15916224080279465
evgLocus_Trinity_AF_47000_XP_005106965.1_PREDICTED:_LOW_QUALITY_PROTEIN:_G-protein-signaling_modulator_2-like_[Aplysia_californica]	0.3990000501919066	0.501494840529134	0.6080894224798504	0.48714556988192215	-0.26106639957983746
evgLocus_Trinity_AF_50073_XP_012941530.1_PREDICTED:_mitogen-activated_protein_kinase_kinase_kinase_12-like_[Aplysia_californica]	0.2965052598546793	0.4645967160077321	0.43589817471330844	0.4071996334188848	-0.05812671471212733
evgLocus_Trinity_AF_55099_BAT68976.1_octopamine_transporter_[Ambigolimax_valentianus]	0.329303592762592	0.39285036277167296	0.4174491124526075	0.40924952922562935	0.16326203241628373
evgLocus_Trinity_AF_58190_XP_012943913.1_PREDICTED:_45_kDa_calcium-binding_protein-like_[Aplysia_californica]	-0.5808501454319868	-0.3451121276563639	-0.3594613983035757	-0.3471620234631084	-0.6013491034994323
evgLocus_Trinity_AF_58868_XP_005101829.2_PREDICTED:_latrophilin-1-like_[Aplysia_californica]	-0.40045931443846666	-0.004829423736769112	-0.03352796503119277	-0.05197702729189369	-0.24671712893262565
evgLocus_Trinity_AF_60328_XP_013076584.1_PREDICTED:_E3_ubiquitin-protein_ligase_PDZRN3-like_[Biomphalaria_glabrata]	-0.6747353733808871	-0.3615112941103203	-0.3635611899170648	-0.3164135863619402	-0.6300476447938559
evgLocus_Trinity_AF_67108_XP_013067196.1_PREDICTED:_LIM_domain-binding_protein_3-like_isoform_X1_[Biomphalaria_glabrata]	-0.6913395294155179	-0.7024089667719384	-0.7071237271274508	-0.7046638521593575	-0.7386921225513169
evgLocus_Trinity_AF_74960_XP_012944552.1_PREDICTED:_phosphoinositide_3-kinase_regulatory_subunit_4-like_[Aplysia_californica]	0.9975696257613142	1.5653907642295537	1.5264427439014072	1.5223429522879182	-0.08272546439306189
evgLocus_Trinity_AF_75544_XP_005108941.1_PREDICTED:_ATPase_family_AAA_domain-containing_protein_2-like_isoform_X3_[Aplysia_californica]	-0.44760691799359126	0.8028295241205824	0.8704760857431524	0.827428273801517	0.19811026113094102
evgLocus_Trinity_AF_78824_XP_013084456.1_PREDICTED:_rho_GTPase-activating_protein_26-like_isoform_X1_[Biomphalaria_glabrata]	0.22065911500513105	0.2801060934007229	0.31290442630863563	0.31290442630863563	0.31290442630863563
evgLocus_Trinity_AF_83751_XP_013087110.1_PREDICTED:_far_upstream_element-binding_protein_2-like_isoform_X2_[Biomphalaria_glabrata]	-0.42710795992614575	-0.15447181762912104	-0.11962358891446373	-0.1401225469819092	-0.371760773144043
evgLocus_Trinity_AF_84235_XP_013068342.1_PREDICTED:_serine/threonine-protein_kinase_31-like_[Biomphalaria_glabrata]	-0.7292626018402919	-0.5562513957510522	-0.7292626018402919	-0.7386921225513169	-0.7364372371638979
evgLocus_Trinity_AF_94493_XP_013093792.1_PREDICTED:_angiopoietin-1_receptor-like_[Biomphalaria_glabrata]	-0.3799603563710212	-0.24876702473937018	-0.24876702473937018	-0.2528668163528593	-0.48860483412848216
evgLocus_Trinity_AF_103781_XP_012944731.1_PREDICTED:_SPARC-related_modular_calcium-binding_protein_1-like_isoform_X2_[Aplysia_californica]	-0.4558065012205694	-0.5992992076926877	-0.6074987909196659	-0.6156983741466441	-0.6462418216671378
evgLocus_Trinity_AF_115787_XP_005095867.1_PREDICTED:_atherin-like_isoform_X1_[Aplysia_californica]	-0.6402971238275786	-0.6218480615668777	-0.6218480615668777	-0.6448068946024166	-0.6439869362797188
evgLocus_Trinity_AF_116383_XP_012945846.1_PREDICTED:_mucin-5AC-like,_partial_[Aplysia_californica]	0.34775265502329294	-0.21801858763820198	-0.2528668163528593	-0.25696660796634835	0.04641797143184456
evgLocus_Trinity_AF_121233_XP_013062230.1_PREDICTED:_caltractin-like_[Biomphalaria_glabrata]	-0.6136484783398996	-0.5644509789780304	-0.5747004580117532	-0.6439869362797188	-0.6605910923143498
evgLocus_Trinity_AF_129333_XP_013080379.1_PREDICTED:_spermatogenesis-associated_protein_5-like_protein_1_isoform_X1_[Biomphalaria_glabrata]	-0.240567441512392	-0.03147806922444822	-0.1483221302088874	-0.109374109880741	-0.24671712893262565
evgLocus_Trinity_AF_130851_XP_005102666.1_PREDICTED:_kinase_suppressor_of_Ras_2-like_isoform_X2_[Aplysia_californica]	-0.047877235678404594	-0.1524219218223765	-0.1524219218223765	-0.0745258811660837	-0.37791046056427663
evgLocus_Trinity_AF_131852_XP_021363812.1_extended_synaptotagmin-1-like_isoform_X2_[Mizuhopecten_yessoensis]	-0.7101985708375677	-0.6279977489871114	-0.6747353733808871	-0.6841648940919121	-0.7229079248393839
evgLocus_Trinity_AF_134147_XP_012934779.1_PREDICTED:_cell_division_cycle_7-related_protein_kinase-like_[Aplysia_californica]	-0.4845050425149931	-0.22416827505843562	-0.2016194211842456	-0.1401225469819092	-0.706303768804753
evgLocus_Trinity_AF_135673_XP_013092978.1_PREDICTED:_src_substrate_cortactin-like_isoform_X1_[Biomphalaria_glabrata]	-0.24671712893262565	0.15506244918930553	0.30060505146816835	0.24730776049281014	-0.7309025184856875
evgLocus_Trinity_AG_4601_XP_012945855.1_PREDICTED:_atrial_natriuretic_peptide_receptor_1-like_[Aplysia_californica]	1.1615612903008778	0.985270250920847	1.075465666417607	0.460496924394243	0.4461476537470312
evgLocus_Trinity_AG_5054_XP_013090911.1_PREDICTED:_roquin-1-like_[Biomphalaria_glabrata]	0.20016015693768557	0.39695015438516207	0.40924952922562935	0.39285036277167296	-0.22006848344494653
evgLocus_Trinity_AG_8359_XP_013071293.1_PREDICTED:_1-phosphatidylinositol_4,5-bisphosphate_phosphodiesterase_beta-4-like_isoform_X1_[Biomphalaria_glabrata]	0.40924952922562935	1.7437316994163292	2.161910443992217	2.073764924302201	1.5120934732541955
evgLocus_Trinity_AG_10330_XP_013079085.1_PREDICTED:_microtubule-associated_serine/threonine-protein_kinase_3-like_isoform_X1_[Biomphalaria_glabrata]	0.3149543221153802	1.259956289024616	1.0590664999636505	1.052916812543417	0.6880353589428877
evgLocus_Trinity_AG_26283_XP_012946368.1_PREDICTED:_active_breakpoint_cluster_region-related_protein-like_[Aplysia_californica]	0.1366133869286046	0.31905411372886927	0.2985551556614238	0.29035557243444565	-0.6013491034994323
evgLocus_Trinity_AG_29655_XP_013072274.1_PREDICTED:_tyrosine-protein_kinase_SRK2-like_[Biomphalaria_glabrata]	0.19196057371070738	0.26985661436700015	0.2678067185602556	0.27190651017374473	0.1571123449960501
evgLocus_Trinity_AG_31266_XP_005095841.1_PREDICTED:_CBL-interacting_protein_kinase_16-like_[Aplysia_californica]	-0.6238979573736223	-0.6320975406006004	-0.6095486867264104	-0.6300476447938559	-0.6320975406006004
evgLocus_Trinity_AG_32138_XP_013068885.1_PREDICTED:_uncharacterized_protein_LOC106056617_isoform_X1_[Biomphalaria_glabrata]	-0.6470617799898357	-0.6628459777017687	-0.6456268529251143	-0.6700206130253745	-0.6841648940919121
evgLocus_Trinity_AG_43093_XP_013069739.1_PREDICTED:_disks_large_homolog_1-like_isoform_X1_[Biomphalaria_glabrata]	0.9340228557522333	1.1738606651413452	1.251756705797638	1.1041642077120306	0.24320796887932106
evgLocus_Trinity_AG_45291_XP_013088824.1_PREDICTED:_segment_polarity_protein_dishevelled_homolog_DVL-3-like_isoform_X3_[Biomphalaria_glabrata]	-0.09502483923352917	0.4481975495537757	0.34365286340980383	0.4953451531089003	-0.16882108827633285
evgLocus_Trinity_AG_54786_XP_012945572.1_PREDICTED:_hepatocyte_growth_factor_receptor-like_[Aplysia_californica]	-0.4209582725059121	-0.2508169205461147	-0.3020643157147284	-0.2836152534540275	-0.4209582725059121
evgLocus_Trinity_AG_61067_XP_013066755.1_PREDICTED:_uncharacterized_protein_LOC106055154_isoform_X3_[Biomphalaria_glabrata]	-0.656696290281535	-0.6197981657601331	-0.6786301754137016	-0.7292626018402919	-0.6763752900262826
evgLocus_Trinity_AG_76300_XP_009046724.1_hypothetical_protein_LOTGIDRAFT_237906_[Lottia_gigantea]	1.1923097274020462	1.0303679586692271	1.1349126448131988	0.4809958824616885	0.4481975495537757
evgLocus_Trinity_AG_91154_XP_012935574.1_PREDICTED:_proton_myo-inositol_cotransporter-like_[Aplysia_californica]	-0.480405250901504	0.24320796887932106	0.22270901081187558	-0.3471620234631084	0.06896682530603457
evgLocus_Trinity_AG_105748_XP_013081042.1_PREDICTED:_tyrosine-protein_kinase_ITK/TSK-like_[Biomphalaria_glabrata]	-0.015078902770491846	-0.015078902770491846	0.030018804977888183	-0.008929215350258205	-0.2364676498989029
evgLocus_Trinity_AG_106839_XP_005110851.1_PREDICTED:_protein_DENND6B-like_isoform_X1_[Aplysia_californica]	0.12841380370162644	0.5814407769921713	0.5814407769921713	0.5219937985965795	0.16736182402977282
evgLocus_Trinity_AG_107196_XP_005107288.1_PREDICTED:_proton-coupled_folate_transporter-like_[Aplysia_californica]	-0.6675607380572811	-0.47835535509475946	-0.49270462574197127	-0.5562513957510522	-0.6985141647391239
evgLocus_Trinity_AG_107365_XP_012937578.1_PREDICTED:_partitioning_defective_3_homolog_isoform_X4_[Aplysia_californica]	-0.5398522292970959	-0.371760773144043	-0.3881599395979994	-0.3799603563710212	-0.5767503538184977
evgLocus_Trinity_AG_109285_AAO83853.1_calcium/calmodulin-dependent_serine_protein_kinase_1_[Lymnaea_stagnalis]	1.0098690006017816	1.3440020171011426	1.3399022254876536	1.3399022254876536	0.7966798367003487
evgLocus_Trinity_AG_120646_XP_012936595.1_PREDICTED:_RING_finger_and_transmembrane_domain-containing_protein_1-like_[Aplysia_californica]	-0.5378023334903513	-0.4373574389598685	-0.4517067096070803	-0.4640060844475476	-0.6259478531803668
evgLocus_Trinity_AG_122606_AOV18880.1_myc_binding_protein_2_[Lymnaea_stagnalis]	0.6470374428079968	3.6070869877471226	3.572238759032465	3.3528999077107984	0.47484619504145487
evgLocus_Trinity_AG_133459_XP_013062500.1_PREDICTED:_macrophage_mannose_receptor_1-like_[Biomphalaria_glabrata]	-0.7276226851948964	0.009519846910442716	0.04436807562510001	0.08536599175999095	-0.611598582533155
evgLocus_Trinity_AG_135649_XP_013075468.1_PREDICTED:_peroxisome_assembly_factor_2-like_[Biomphalaria_glabrata]	0.011569742717187264	0.30265494727491293	0.27805619759397837	-0.1626714008560992	-0.23441775409215837
evgLocus_Trinity_AG_136694_XP_013090086.1_PREDICTED:_LOW_QUALITY_PROTEIN:_helicase_POLQ-like_[Biomphalaria_glabrata]	-0.593149520272454	-0.44760691799359126	-0.4025092102452112	-0.4537566054138249	-0.6197981657601331
evgLocus_Trinity_AG_137301_XP_006374595.1_hypothetical_protein_POPTR_0015s12470g_[Populus_trichocarpa]	-0.5685507705915195	-0.566500874784775	-0.5685507705915195	-0.5624010831712859	-0.5726505622050085
evgLocus_Trinity_AG_139910_XP_009051807.1_hypothetical_protein_LOTGIDRAFT_104436_[Lottia_gigantea]	0.2678067185602556	0.524043694403324	0.5547921315044921	0.5342931734370467	0.2411580730725765
evgLocus_Trinity_AG_140592_XP_013084922.1_PREDICTED:_GTP-binding_protein_Rhes-like_[Biomphalaria_glabrata]	-0.39840941863172213	-0.44350712638010215	-0.5214031670363949	-0.4763054592880149	-0.5460019167173294
evgLocus_Trinity_AH_10432_XP_013080012.1_PREDICTED:_extended_synaptotagmin-2-like_isoform_X2_[Biomphalaria_glabrata]	0.3395530717963148	0.27395640598048926	0.29035557243444565	0.23295848984559833	-0.004829423736769112
evgLocus_Trinity_AH_21832_XP_013065355.1_PREDICTED:_guanine_nucleotide_exchange_factor_VAV2-like_[Biomphalaria_glabrata]	-0.05197702729189369	0.33340338437608114	0.3539023424435266	0.3231539053423584	0.042318179818355464
evgLocus_Trinity_AH_29803_XP_013084882.1_PREDICTED:_DNA_repair_protein_RAD51_homolog_4-like_isoform_X1_[Biomphalaria_glabrata]	-0.6896996127701222	-0.39840941863172213	-0.3902098354047439	-0.7079436854501486	-0.7151183207737546
evgLocus_Trinity_AH_31841_XP_012941826.1_PREDICTED:_GTP-binding_protein_REM_1-like_[Aplysia_californica]	-0.6462418216671378	-0.7323374455504087	-0.7292626018402919	-0.7425869245841314	-0.7434068829068293
evgLocus_Trinity_AH_37313_XP_013068392.1_PREDICTED:_PDZ_and_LIM_domain_protein_Zasp-like_isoform_X1_[Biomphalaria_glabrata]	-0.3574115024968312	-0.349211919269853	-0.3000144199079839	-0.40045931443846666	-0.35126181507659754
evgLocus_Trinity_AH_58817_XP_005110181.1_PREDICTED:_RING_finger_protein_215-like_[Aplysia_californica]	-0.6810900503817952	-0.548051812524074	-0.5685507705915195	-0.6763752900262826	-0.697694206416426
evgLocus_Trinity_AH_61928_XP_013079703.1_PREDICTED:_solute_carrier_family_17_member_9-like_[Biomphalaria_glabrata]	-0.017128798577236395	-0.15037202601563193	-0.5234530628431394	-0.15652171343586557	-0.13397285956167557
evgLocus_Trinity_AH_64425_XP_013087621.1_PREDICTED:_fibroblast_growth_factor_receptor_4-like_isoform_X1_[Biomphalaria_glabrata]	0.05871734627231184	0.2637069269467665	0.2534574479130438	0.2944553640479347	-0.39840941863172213
evgLocus_Trinity_AH_65205_XP_012941974.1_PREDICTED:_guanylate_cyclase_32E-like_[Aplysia_californica]	0.9483721263994451	0.3990000501919066	0.45639713278075394	0.19196057371070738	0.5773409853786822
evgLocus_Trinity_AH_74919_XP_005108547.2_PREDICTED:_uncharacterized_protein_LOC101850365_[Aplysia_californica]	0.16941171983651737	0.16121213660953918	0.13456349112186008	0.11201463724767007	-0.023278485997470035
evgLocus_Trinity_AH_77062_XP_013067172.1_PREDICTED:_synaptotagmin-16-like_[Biomphalaria_glabrata]	-0.09707473504027372	-0.11142400568748555	-0.07657577697282825	-0.010979111157002753	-0.6259478531803668
evgLocus_Trinity_AH_84030_XP_012946730.1_PREDICTED:_serine/arginine_repetitive_matrix_protein_2-like_[Aplysia_californica]	0.03411859659137728	0.015669534330676357	0.0033701594902090753	0.017719430137420902	-0.1831703589235447
evgLocus_Trinity_AH_84327_XP_013070457.1_PREDICTED:_uncharacterized_protein_LOC106057685_[Biomphalaria_glabrata]	-0.6675607380572811	-0.6470617799898357	-0.6550563736361393	-0.6439869362797188	-0.6478817383125335
evgLocus_Trinity_AH_107110_XP_013070091.1_PREDICTED:_PRKCA-binding_protein-like_isoform_X1_[Biomphalaria_glabrata]	0.17146161564326193	0.33340338437608114	0.3231539053423584	0.33135348856933655	-0.08887515181329553
evgLocus_Trinity_AH_114596_XP_012937789.1_PREDICTED:_intersectin-1-like_[Aplysia_californica]	0.3375031759895702	0.8622765025161742	1.663785762953292	1.663785762953292	-0.11142400568748555
evgLocus_Trinity_AH_121393_XP_013069153.1_PREDICTED:_uncharacterized_protein_LOC106056831_[Biomphalaria_glabrata]	-0.30411421152147294	-0.2815653576472829	-0.27746556603379385	-0.2713158786135602	-0.4045591060519558
evgLocus_Trinity_AH_131227_XP_021376854.1_serine/threonine-protein_kinase_MARK2-like_isoform_X2_[Mizuhopecten_yessoensis]	-0.5685507705915195	-0.5439520209105849	-0.548051812524074	-0.5521516041375631	-0.5583012915577967
evgLocus_Trinity_AH_133602_AAO83849.1_neural-specific_syntaxin-binding_protein_1_[Lymnaea_stagnalis]	0.7597817121789469	0.7515821289519686	0.7966798367003487	0.7679812954059251	0.5875904644124049
evgLocus_Trinity_GG_DRR_31318_XP_022824855.1_piggyBac_transposable_element-derived_protein_4_[Spodoptera_litura]	0.7884802534733705	0.7536320247587133	0.6675364008754423	0.5629917147314704	0.6388378595810186
evgLocus_Trinity_GG_DRR_10307_XP_012936274.1_PREDICTED:_uncharacterized_protein_LOC101856621_isoform_X1_[Aplysia_californica]	-0.5521516041375631	-0.38611004379125485	-0.41480858508567847	-0.39840941863172213	-0.5111536880026721
evgLocus_Trinity_GG_DRR_14582_XP_012938144.1_PREDICTED:_E3_ubiquitin-protein_ligase_RNF6-like_isoform_X3_[Aplysia_californica]	-0.6882646857054011	-0.6780152066716784	-0.6888796544474244	-0.6921594877382157	-0.7229079248393839
evgLocus_Trinity_GG_DRR_15447_XP_013095717.1_PREDICTED:_uncharacterized_protein_LOC106079124_[Biomphalaria_glabrata]	-0.7300825601629898	-0.7118384874829634	-0.7331574038731067	-0.6462418216671378	-0.7403320391967125
evgLocus_Trinity_GG_DRR_17693_XP_013067378.1_PREDICTED:_uncharacterized_protein_LOC106055604_[Biomphalaria_glabrata]	-0.08067556858631734	0.13046369950837097	0.153012553382561	0.07306661691952367	-0.38201025217776574
evgLocus_Trinity_GG_DRR_26362_XP_012940363.1_PREDICTED:_guanylate_cyclase_32E-like_[Aplysia_californica]	0.8602266067094296	0.45229734116726483	0.460496924394243	0.16736182402977282	0.5814407769921713
evgLocus_Trinity_GG_DRR_27721_XP_005097825.1_PREDICTED:_rho_GTPase-activating_protein_35-like_[Aplysia_californica]	0.546592548277514	0.44409775794028666	0.4809958824616885	0.4912453614954112	-0.32256327378217386
evgLocus_Trinity_GG_DRR_27779_XP_012937861.1_PREDICTED:_RING_finger_protein_44-like_[Aplysia_californica]	-0.6999490918038449	-0.49270462574197127	-0.5132035838094168	-0.5091037921959276	-0.7079436854501486
evgLocus_Trinity_GG_DRR_28841_XP_009064312.1_hypothetical_protein_LOTGIDRAFT_131225_[Lottia_gigantea]	0.37440130051097203	0.05871734627231184	0.07306661691952367	0.036168492398121824	0.2801060934007229
evgLocus_Trinity_GG_DRR_35777_XP_005097936.2_PREDICTED:_uncharacterized_protein_LOC101846072_[Aplysia_californica]	-0.5747004580117532	-0.5193532712296504	-0.5357524376836067	-0.5316526460701176	-0.5910996244657095
evgLocus_Trinity_GG_DRR_44399_XP_013077804.1_PREDICTED:_C2_domain-containing_protein_5-like_isoform_X2_[Biomphalaria_glabrata]	0.7659313995991806	0.12226411628139279	0.1181643246679037	0.14686286596232737	-0.45990629283405854
evgLocus_Trinity_GG_DRR_54855_XP_013083175.1_PREDICTED:_rasGAP-activating-like_protein_1_isoform_X1_[Biomphalaria_glabrata]	-0.435307543153124	0.19196057371070738	0.21245953177815285	0.2944553640479347	-0.6136484783398996
evgLocus_Trinity_GG_DRR_56823_XP_013090721.1_PREDICTED:_LOW_QUALITY_PROTEIN:_neurofibromin-like,_partial_[Biomphalaria_glabrata]	5.482741650918383	5.704130398046794	5.736928730954706	5.503240608985828	-0.6238979573736223
evgLocus_Trinity_GG_DRR_58951_XP_013067658.1_PREDICTED:_cytoplasmic_protein_NCK2-like_[Biomphalaria_glabrata]	-0.285665149260772	-0.29181483668100566	-0.3061641073282175	-0.27336577442030474	-0.3061641073282175
evgLocus_Trinity_GG_DRR_59235_XP_013067833.1_PREDICTED:_arf-GAP_with_SH3_domain,_ANK_repeat_and_PH_domain-containing_protein_2-like,_partial_[Biomphalaria_glabrata]	0.5711912979584486	0.7310831708845232	0.7515821289519686	0.7679812954059251	-0.5788002496252422
evgLocus_Trinity_GG_DRR_61152_XP_005088907.1_PREDICTED:_E3_ubiquitin-protein_ligase_SHPRH-like_[Aplysia_californica]	-0.09092504762004008	1.1820602483683234	1.1390124364266878	-0.6177482699533886	-0.548051812524074
evgLocus_Trinity_GG_DRR_61202_XP_013089926.1_PREDICTED:_LOW_QUALITY_PROTEIN:_multidrug_resistance_protein_1-like,_partial_[Biomphalaria_glabrata]	1.2128086854694915	1.6104884719779338	1.6289375342386345	1.5264427439014072	1.1759105609480898
evgLocus_Trinity_GG_DRR_62239_AAO83847.1_synaptotagmin_I_[Lymnaea_stagnalis]	0.19196057371070738	0.06486703369254548	0.09971526240720278	0.12226411628139279	0.054617554658822745
evgLocus_Trinity_GG_DRR_62697_XP_013082423.1_PREDICTED:_sodium-_and_chloride-dependent_GABA_transporter_ine-like_[Biomphalaria_glabrata]	0.3682516130907384	0.3723514047042275	0.17351151145000646	0.19401046951745193	0.0792163043397573
evgLocus_Trinity_GG_DRR_71383_XP_013082060.1_PREDICTED:_tyrosine-protein_kinase_JAK2-like_[Biomphalaria_glabrata]	-0.5275528544566286	-0.5132035838094168	-0.5132035838094168	-0.5275528544566286	-0.5419021251038404
evgLocus_Trinity_GG_DRR_73079_XP_009046722.1_hypothetical_protein_LOTGIDRAFT_138137_[Lottia_gigantea]	0.42769859148633027	0.4891954656886667	0.505594632142623	0.07511651272626821	0.1837609904837292
evgLocus_Trinity_GG_DRR_74906_XP_013083746.1_PREDICTED:_BMP-2-inducible_protein_kinase-like_[Biomphalaria_glabrata]	0.06691692949929003	0.14686286596232737	0.07101672111277912	0.10996474144092551	-0.27336577442030474
